gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,AvgMonthlyCharge,NumServices,HasFamily,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_13-24m,TenureGroup_25-48m,TenureGroup_49-72m
0,0,1,1,0.880734693482843,1,1,1.3074456292117733,1.4834926569058853,0,1.427879497323801,1.2340265327849944,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,-1.1960038562387048,1,0,0.32033821111309646,-0.9121552785887949,1,-0.16822959309941418,-0.49566128659004244,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,-1.1552834925186746,1,1,-1.4710789550659844,-0.9731273862656578,0,-1.42772296786301,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0,1,1,1,-0.015113308357824713,1,1,0.8836873941694119,0.2705580184788597,0,0.9403160545646783,0.369182623097476,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,1,0,0,0.10704778280226633,1,1,1.1396041321949948,0.49082086043018913,1,1.1550996704651928,0.8016045779412352,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,0,1,1,0.10704778280226633,1,0,-1.4710789550659844,-0.6723478319335218,0,-1.2450733048546394,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
1,1,0,0,-1.2367242199587352,1,0,-0.6584602219847502,-0.9697964209041503,1,-1.0061439121588969,-0.9280832414338016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,-0.9924020376385531,1,0,0.36022133911708304,-0.771085586622971,0,0.013846530120812226,-0.49566128659004244,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-0.4223169455581282,1,0,-0.32111543095102724,-0.4544894616669889,0,-0.15070278715117155,-0.06323933174628321,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,-0.7073594915983407,1,0,-0.1931570619382357,-0.5859633262668811,0,0.020116776614208822,0.369182623097476,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,-0.4223169455581282,1,1,1.0083221691818711,-0.053251521531512566,0,1.1452121453390158,0.369182623097476,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1,0,1,0,-1.2774445836787656,1,0,-0.6667692069855808,-0.987642453867458,1,-1.2038785819760631,-0.9280832414338016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1.5729808767233588,1,0,-1.3065610520495383,-0.20733624371779563,0,-1.1109514805875398,-0.9280832414338016,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,-1.1552834925186746,1,0,-0.2662761299455452,-0.8992064264881008,0,-0.3294762078232469,-0.06323933174628321,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-0.30015585439803716,1,0,0.5646223701375164,-0.11228240436193394,0,0.6209863659264738,1.6664484876287537,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,1,-0.015113308357824713,1,1,0.7091987091519689,0.19432082450952612,0,0.7687010322421951,-0.06323933174628321,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,1,1,0,-1.0331224013585834,0,0,-1.1619847130350858,-0.9101037568760786,0,-1.0332504950033083,-0.9280832414338016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-0.62591876415828,1,1,-1.4710789550659844,-0.8459771588237486,0,-1.2703363669514458,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
1,1,1,0,-0.9924020376385531,1,0,-0.12834697893175703,-0.7638501121953258,0,0.0735674985370468,-0.06323933174628321,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0.9621754209229036,1,0,0.28211688010927544,0.7812986874522327,0,0.39470186512825767,1.2340265327849944,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-1.2774445836787656,1,1,-0.6335332669822583,-0.9872012664023576,1,-1.1874917308862427,-0.9280832414338016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,0,-0.9924020376385531,1,0,1.1811490571991479,-0.6401411469811992,1,1.0946503975560773,0.8016045779412352,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1,0,0,0,-1.0331224013585834,1,0,-1.5126238800701375,-0.9578181812266768,1,-1.476309981344327,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1,0,0,1,-1.1960038562387048,1,0,-1.4594463760648215,-0.9806055137991079,0,-1.4394395663922313,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,1.5729808767233588,1,0,0.4183842341228973,1.4412710164957858,0,0.5899809030204144,1.2340265327849944,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1
0,0,0,0,-1.2367242199587352,1,1,1.0382345151848615,-0.9302439646579075,1,-0.026756445357298014,0.369182623097476,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
0,0,0,0,-1.2774445836787656,1,0,0.8570986421667539,-0.9674140085926086,1,-0.4525414595077981,-0.06323933174628321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0.6771328748826912,1,1,0.966777244177718,1.080820857508833,0,1.1660533700381215,0.8016045779412352,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1.0436161483629645,1,0,0.1774236690988095,0.7789824532604561,0,0.31276614787263574,0.8016045779412352,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1,1,1,0,0.47353105628253944,0,1,-1.1437049460332582,-0.40748093726055096,1,-0.9460952067208662,-0.9280832414338016,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,1,1.0843365120829946,1,1,0.3718539181182462,0.996664348540949,0,0.5447896092371545,0.8016045779412352,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1
1,0,0,0,1.5729808767233588,1,1,1.438727592224897,2.3157266316978538,1,1.4921908530920396,1.6664484876287537,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,0,0,-1.2774445836787656,1,1,0.17077648109814536,-0.97652452974693,1,-0.7909299345125891,-0.9280832414338016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,-0.8702409464784621,1,0,0.3485887601159204,-0.6153022926960516,0,0.49065837780378047,-0.49566128659004244,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,0,1.2064976032430856,1,1,1.2958130502106107,1.8088904717906187,1,1.3843595204742036,1.2340265327849944,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
0,0,1,1,0.10704778280226633,1,1,-0.32610082195152557,-0.16204835042524884,0,-0.192081565241264,-0.06323933174628321,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-0.5037576729981889,1,1,-1.504314895069307,-0.8251531104710139,0,-1.2918213494914323,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
1,0,1,1,0.3106496014024181,1,0,-1.5009913010689746,-0.6504649336645464,0,-1.2897296945149268,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
0,0,0,0,0.26992923768238775,1,1,-0.562075995975115,-0.17510749939221795,0,-0.3907630308991751,-0.49566128659004244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,-1.2774445836787656,1,1,0.7258166791536301,-0.969156699079755,1,-0.5172695213125887,-0.06323933174628321,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,1,1.6137012404433893,1,0,-1.3630621500551865,-0.2664994827877471,0,-1.1824634368532019,-0.9280832414338016,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0,1,1,0,0.025607055362205634,1,1,0.5264010391336954,0.1646509674815303,1,0.6243156401976636,-0.06323933174628321,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.8295205827584317,1,0,-0.6966815529885713,-0.7687031743114293,0,-0.5726066569159051,-0.9280832414338016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-1.2774445836787656,1,0,-1.4960059100684764,-0.9986500811217106,0,-1.612730516667082,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,-0.21871512695797646,1,0,-1.51594747407047,-0.7702914491857905,0,-1.307408366182821,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
1,0,1,1,0.06632741908223598,1,0,-1.5009913010689746,-0.7078854822473517,0,-1.3007482817041727,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,0,0.9621754209229036,1,0,0.5164302571326987,0.9840022682925698,0,0.658875154013099,-0.06323933174628321,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,1.0436161483629645,1,0,-1.343120586053193,-0.3791787613743662,0,-1.1454414045303307,-0.9280832414338016,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
0,0,1,1,-0.4223169455581282,1,0,-1.3132082400502028,-0.7623280154407298,0,-1.144957165231361,-0.9280832414338016,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
0,0,1,1,-0.9109613101984924,1,0,-1.2849576910473786,-0.9078537008040668,0,-1.2643609596348548,-0.9280832414338016,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0
1,0,0,0,-0.7888002190384014,1,0,-1.4876969250676457,-0.8889267585512636,0,-1.3079350863964228,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
0,0,0,0,0.10704778280226633,1,0,0.682609957149311,0.27980089587271106,1,0.7196646217840208,0.369182623097476,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.06632741908223598,1,1,0.17410007509847744,0.05858950087141587,1,0.32604465534411087,-0.9280832414338016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,-1.1552834925186746,1,1,0.9817334171792131,-0.8201015139956154,1,0.8457887523386717,0.369182623097476,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1,0,1,0,1.6137012404433893,1,0,-1.46443176706532,-0.34906771688127003,0,-1.2664853322356646,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,-1.2367242199587352,1,0,0.18407085709947407,-0.9489503131781607,0,-0.48995810282955465,0.369182623097476,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,0,0,0,-1.0331224013585834,1,1,1.0166311541827018,-0.7157827378726471,1,0.7711466456245396,0.369182623097476,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1,1,1,0,-0.21871512695797646,1,1,0.356897745116751,-0.17177653403071064,1,0.28047750442077507,-0.49566128659004244,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,1,-1.1552834925186746,1,1,0.15914390209698223,-0.8816692247503635,0,-0.0689252754951028,-0.9280832414338016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0.18848851024232702,1,0,-1.4926823160681442,-0.6613622640525241,0,-1.2599819853125271,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
1,0,0,0,-0.46303730927815856,1,0,-1.4876969250676457,-0.8230795293850425,0,-1.3141173983984913,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
0,1,1,0,0.8400143297628127,1,1,1.0332491241843629,1.2057430882519855,0,1.1080936846538374,0.369182623097476,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
0,0,0,0,-0.5851984004382496,1,1,0.8421424691652587,-0.29583844921691765,1,0.8455127632676853,0.369182623097476,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,-1.2367242199587352,1,0,0.13920233809498894,-0.9545313346116796,1,-0.6281538803537067,-0.9280832414338016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,-0.015113308357824713,1,1,1.156222102196656,0.40648787647626494,1,1.246303255823688,0.8016045779412352,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1,1,1,0,-0.38159658183809786,1,1,-1.462769970065154,-0.7932993754907716,0,-1.2737958132926301,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
1,0,0,0,-1.1960038562387048,1,1,-0.4856333339674735,-0.936398529796057,0,-0.6184583267922296,-0.49566128659004244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,1.5729808767233588,0,0,-0.20312784393923258,0.8214688061496159,0,-0.049493201244424086,0.8016045779412352,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,-0.9516816739185228,1,1,1.0349109211845293,-0.6423029655601906,0,0.7754891611633423,0.369182623097476,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,-1.2774445836787656,1,0,-0.5072366949696331,-0.9855247540349764,0,-1.1252216967449251,-0.49566128659004244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,-0.5851984004382496,1,0,-0.24301097194321938,-0.5702129337628001,1,-0.22722225702276774,-0.06323933174628321,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,1,1,-0.8295205827584317,1,0,-0.3693075439558449,-0.7001426422348412,1,-0.18083486316850686,-0.49566128659004244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1,0,1,0,1.5729808767233588,1,1,0.5097830691320341,1.4568449340138265,0,0.606049120894599,1.6664484876287537,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1
0,0,0,0,1.2879383306831464,1,1,-1.341458789053027,-0.3009341644388262,0,-1.1290284883057913,-0.9280832414338016,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,-1.1552834925186746,0,1,-0.8213163280010305,-0.9356926298518965,0,-0.8715532418745057,-0.49566128659004244,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,-0.38159658183809786,1,1,-1.504314895069307,-0.7999171874672761,0,-1.2942793771549055,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
0,0,1,1,0.26992923768238775,1,0,-0.45572098796448335,-0.09587023066020242,0,-0.24360910811258812,-0.49566128659004244,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,-0.1779947632379461,1,0,-0.34604238595351905,-0.3780316739651053,0,-0.32430022313418644,-0.06323933174628321,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
0,1,0,0,-1.1145631287986442,1,1,0.6626683931473177,-0.8341974535055703,0,0.20757552522713354,-0.06323933174628321,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,1,0,0.5142514200025698,1,1,0.7091987091519689,0.6962598035541481,0,0.8148033543431806,-0.06323933174628321,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,0,0,0,0.18848851024232702,1,1,0.1857326540996401,0.11894394609713828,0,0.2654182346880433,-0.9280832414338016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,1,0,1.125056875803025,1,1,1.503537675231376,1.934628899344207,0,1.6463589600402384,1.6664484876287537,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,1,0,0,-0.9924020376385531,1,1,1.1911198392001445,-0.6458545246542481,1,1.0474926816420385,0.8016045779412352,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0.5956921474426305,1,0,1.001674981181207,1.0288269147467615,0,1.214854778154531,0.8016045779412352,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1,0,1,1,-0.2594354906780068,1,1,0.6310942501441613,-0.09384076832074104,1,0.5770079792409729,-0.06323933174628321,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,1,1,-1.1960038562387048,1,1,0.7823177771592784,-0.886588464986232,1,0.3065794172281316,0.369182623097476,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0.7178532386027215,1,1,0.1657910900976468,0.562249111029929,0,0.34988408106402435,-0.9280832414338016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,-0.21871512695797646,1,0,0.22727757910379318,-0.14391554560962616,0,0.3543939077295004,0.8016045779412352,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,1,0,0,-0.9924020376385531,1,1,0.9086143491719036,-0.6853187434074708,1,0.7217584972010532,0.369182623097476,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
0,0,1,0,1.2064976032430856,1,0,-1.3663857440555187,-0.3823111923765783,0,-1.199352689770303,-0.9280832414338016,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,1.5729808767233588,1,0,0.5679459641378485,1.6064074846828313,0,0.7603586353237413,1.2340265327849944,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,1.369379058123207,1,0,-1.3181936310507012,-0.25835957405664634,0,-1.1059243452376593,-0.9280832414338016,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
1,0,1,1,1.4508197855632678,1,1,1.6597465932469917,2.4558918893602226,0,1.792160276553215,2.098870442472513,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.7888002190384014,0,0,-0.518869273970796,-0.7208563937213007,0,-0.41613924030112565,-0.06323933174628321,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1,0,1,0,0.9621754209229036,1,1,0.5363718211346925,1.0033483386372186,0,0.6840879056021737,-0.49566128659004244,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1,0,1,0,0.22920887396235737,1,1,0.4881797081298748,0.3219563581630457,1,0.5956497730875979,-0.06323933174628321,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,1,0,0,-0.748079855318371,1,0,0.8537750481664219,-0.44877608399394,1,0.8299481296185119,-0.06323933174628321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,0,0,1,-0.6666391278783103,1,1,-1.5109620830699715,-0.8483816305085452,0,-1.2416647327243546,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,-0.748079855318371,1,0,0.18074726309914202,-0.5456608513299679,0,0.3501411297085708,-0.9280832414338016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,1,-0.015113308357824713,1,1,0.1657910900976468,0.02850051575157485,1,0.3954284272658929,-0.9280832414338016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.9924020376385531,1,0,-0.3493659799538514,-0.8098218460587782,0,-0.30587914225390556,-0.06323933174628321,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0.43281069256250915,1,1,1.1479131171958254,0.8500136351416059,0,1.199439344563027,0.8016045779412352,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0.7992939660427822,1,0,0.3070438351117673,0.7034070404887732,0,0.461458348967156,1.2340265327849944,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
1,0,0,0,-1.1960038562387048,1,1,-0.4823097399671412,-0.9401706826226645,0,-0.6885121152012117,-0.49566128659004244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,-0.13727439951791576,1,1,-1.4943441130683104,-0.7549160660270446,0,-1.3112670794513526,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,0,0,0,-1.2774445836787656,1,0,-1.4993295040688086,-0.9986941998682206,1,-1.6143692017760638,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1,1,0,0,-0.8295205827584317,0,1,-0.7016669439890695,-0.7748797988228336,1,-0.6079014131093645,-0.06323933174628321,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,1,-0.6666391278783103,0,1,-0.9725398550161476,-0.7635192215965007,0,-0.8708399318858897,-0.9280832414338016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,0.3106496014024181,1,1,0.531386430134194,0.4082526263366662,0,0.6284911133017559,1.2340265327849944,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
0,0,0,0,-1.1145631287986442,0,0,-0.8395960950028577,-0.9143832752875515,1,-0.785194536631152,-0.49566128659004244,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0.3106496014024181,1,1,1.074794049188516,0.6280963401961502,1,1.0268114985728531,0.369182623097476,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0.14776814652229667,1,0,-1.502653098069141,-0.7334964145964247,0,-1.3865255384474664,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,0,0,0,-1.1145631287986442,1,1,0.5064594751317021,-0.825373704203564,1,0.3168211991592694,-0.49566128659004244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,-0.9109613101984924,1,1,0.6626683931473177,-0.6402735032207293,1,0.5426618014517032,-0.06323933174628321,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,1,1,-1.2367242199587352,1,1,0.8238627021634315,-0.9255011994080792,1,0.09068265411974798,-0.06323933174628321,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0,0,0,-0.38159658183809786,1,1,0.85876043916692,-0.1500480513745204,1,0.7172065941205477,0.369182623097476,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1,0,1,1,-0.2594354906780068,1,1,-1.4860351280674797,-0.7841667949631951,0,-1.3222887541102837,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,1,1,0,1.6137012404433893,1,1,1.58330393123935,2.5428058199849835,0,1.6763013028602323,1.6664484876287537,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,0,0.06632741908223598,1,0,-0.48397153696730727,-0.20647592816085,0,-0.23653935235669424,-0.49566128659004244,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.9109613101984924,1,0,-0.08347845992727167,-0.736937676824207,0,-0.11013075741732367,0.369182623097476,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.748079855318371,1,0,-0.3011738669490337,-0.6565533206829306,0,-0.19903687314827667,-0.06323933174628321,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
0,0,0,0,-0.38159658183809786,1,1,0.8404806721650927,-0.05007497178279022,1,1.0266449655333232,0.369182623097476,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
